data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
5500,0,permutation_1,33.333333333333336,False,3,7.0009999999999,"['/column0', 'None', 'None']"
5500,1,permutation_1,33.333333333333336,False,3,7.0009999999999,"['/column0', 'None', 'None']"
5500,2,permutation_1,33.333333333333336,False,3,7.0409999999999,"['/column0', 'None', 'None']"
5500,3,permutation_1,33.333333333333336,False,3,7.0409999999999,"['/column0', 'None', 'None']"
5500,4,permutation_1,33.333333333333336,False,3,7.0409999999999,"['/column0', 'None', 'None']"
5500,5,permutation_1,33.333333333333336,False,3,7.0409999999999,"['/column0', 'None', 'None']"
5500,6,permutation_1,33.333333333333336,False,3,7.0409999999999,"['/column0', 'None', 'None']"
5500,7,permutation_1,33.333333333333336,False,3,7.0009999999999,"['/column0', 'None', 'None']"
5500,8,permutation_1,33.333333333333336,False,3,7.0409999999999,"['/column0', 'None', 'None']"
5500,9,permutation_1,0.0,False,2,4.561,"['None', 'None', 'None']"
